196	-6,0769231
196	-6,0769231
196	-6,0769231
197	5,9230769
197	-1,0769231
197	19,9230769
197	5,9230769
198	-1,0769231
198	11,9230769
198	28,9230769
199	10,9230769
199	-20,0769231
199	-43,0769231
199	-14,0769231
200	10,9230769
200	-3,0769231
200	-18,0769231
200	34,9230769
201	71,9230769
201	81,9230769
201	91,9230769
201	56,9230769
202	73,9230769
202	84,9230769
202	94,9230769
203	86,9230769
203	75,9230769
203	60,9230769
203	92,9230769
204	108,9230769
204	98,9230769
204	121,9230769
204	98,9230769
205	81,9230769
205	143,9230769
205	130,9230769
205	112,9230769
206	98,9230769
206	107,9230769
206	124,9230769
207	116,9230769
207	129,9230769
207	102,9230769
207	108,9230769
208	128,9230769
208	129,9230769
208	135,9230769
208	140,9230769
209	157,9230769
209	129,9230769
209	107,9230769
209	130,9230769
210	136,9230769
210	121,9230769
210	142,9230769
211	129,9230769
211	145,9230769
211	167,9230769
211	166,9230769
212	168,9230769
212	140,9230769
212	145,9230769
212	171,9230769
213	175,9230769
213	168,9230769
213	183,9230769
213	178,9230769
214	181,9230769
214	199,9230769
214	191,9230769
215	192,9230769
215	215,9230769
215	185,9230769
215	175,9230769
216	174,9230769
216	166,9230769
216	155,9230769
216	199,9230769
217	211,9230769
217	193,9230769
217	179,9230769
217	209,9230769
218	192,9230769
218	216,9230769
218	201,9230769
219	196,9230769
219	207,9230769
219	181,9230769
219	189,9230769
220	197,9230769
220	211,9230769
220	215,9230769
220	199,9230769
221	239,9230769
221	213,9230769
221	207,9230769
221	210,9230769
222	218,9230769
222	261,9230769
222	186,9230769
223	203,9230769
223	237,9230769
223	261,9230769
223	265,9230769
224	237,9230769
224	245,9230769
224	242,9230769
224	262,9230769
225	245,9230769
225	240,9230769
225	259,9230769
225	271,9230769
226	256,9230769
226	241,9230769
226	245,9230769
227	244,9230769
227	220,9230769
227	218,9230769
227	239,9230769
228	224,9230769
228	234,9230769
228	218,9230769
228	205,9230769
229	218,9230769
229	209,9230769
229	221,9230769
229	245,9230769
230	220,9230769
230	194,9230769
230	213,9230769
231	216,9230769
231	247,9230769
231	224,9230769
231	234,9230769
232	268,9230769
232	259,9230769
232	291,9230769
232	263,9230769
233	296,9230769
233	314,9230769
233	359,9230769
233	353,9230769
234	342,9230769
234	372,9230769
234	429,9230769
235	432,9230769
235	470,9230769
235	443,9230769
235	500,9230769
236	489,9230769
236	482,9230769
236	504,9230769
236	538,9230769
237	570,9230769
237	598,9230769
237	619,9230769
237	638,9230769
238	601,9230769
238	664,9230769
238	711,9230769
239	690,9230769
239	746,9230769
239	733,9230769
239	735,9230769
240	734,9230769
240	712,9230769
240	769,9230769
240	723,9230769
241	771,9230769
241	761,9230769
241	760,9230769
241	787,9230769
242	740,9230769
242	740,9230769
242	721,9230769
243	773,9230769
243	733,9230769
243	700,9230769
243	709,9230769
244	717,9230769
244	695,9230769
244	672,9230769
244	708,9230769
245	681,9230769
245	686,9230769
245	660,9230769
245	671,9230769
246	657,9230769
246	671,9230769
246	648,9230769
247	639,9230769
247	623,9230769
247	711,9230769
247	681,9230769
248	698,9230769
248	690,9230769
248	685,9230769
248	686,9230769
249	697,9230769
249	680,9230769
249	742,9230769
249	735,9230769
250	765,9230769
250	738,9230769
250	754,9230769
251	753,9230769
251	776,9230769
251	757,9230769
251	793,9230769
252	774,9230769
252	815,9230769
252	799,9230769
252	791,9230769
253	795,9230769
253	797,9230769
253	816,9230769
253	821,9230769
254	818,9230769
254	861,9230769
254	852,9230769
254	824,9230769
255	820,9230769
255	819,9230769
255	828,9230769
256	858,9230769
256	807,9230769
256	789,9230769
256	864,9230769
257	852,9230769
257	838,9230769
257	862,9230769
257	843,9230769
258	880,9230769
258	861,9230769
258	893,9230769
258	847,9230769
259	848,9230769
259	855,9230769
259	860,9230769
260	858,9230769
260	899,9230769
260	920,9230769
260	906,9230769
261	906,9230769
261	920,9230769
261	942,9230769
261	918,9230769
262	915,9230769
262	875,9230769
262	866,9230769
262	871,9230769
263	864,9230769
263	875,9230769
263	857,9230769
264	856,9230769
264	817,9230769
264	768,9230769
264	732,9230769
265	710,9230769
265	685,9230769
265	663,9230769
265	639,9230769
266	634,9230769
266	602,9230769
266	579,9230769
266	563,9230769
267	543,9230769
267	530,9230769
267	558,9230769
268	503,9230769
268	535,9230769
268	501,9230769
268	506,9230769
269	503,9230769
269	526,9230769
269	539,9230769
