196	39,3846154
196	39,3846154
196	39,3846154
197	-0,6153846
197	-21,6153846
197	-2,6153846
197	-15,6153846
198	-16,6153846
198	-25,6153846
198	-6,6153846
199	-4,6153846
199	-16,6153846
199	-7,6153846
199	-4,6153846
200	5,3846154
200	-19,6153846
200	-27,6153846
200	0,3846154
201	-30,6153846
201	-25,6153846
201	-21,6153846
201	-0,6153846
202	2,3846154
202	9,3846154
202	8,3846154
203	1,3846154
203	-24,6153846
203	2,3846154
203	-26,6153846
204	2,3846154
204	-21,6153846
204	-19,6153846
204	-14,6153846
205	-15,6153846
205	-8,6153846
205	13,3846154
205	-9,6153846
206	-12,6153846
206	-9,6153846
206	-28,6153846
207	-14,6153846
207	-1,6153846
207	-14,6153846
207	2,3846154
208	1,3846154
208	0,3846154
208	-29,6153846
208	-25,6153846
209	-12,6153846
209	-9,6153846
209	-11,6153846
209	-11,6153846
210	-8,6153846
210	1,3846154
210	18,3846154
211	-4,6153846
211	2,3846154
211	-8,6153846
211	8,3846154
212	-3,6153846
212	7,3846154
212	4,3846154
212	-3,6153846
213	3,3846154
213	5,3846154
213	19,3846154
213	9,3846154
214	3,3846154
214	21,3846154
214	-22,6153846
215	-1,6153846
215	-14,6153846
215	-36,6153846
215	-34,6153846
216	-26,6153846
216	-3,6153846
216	-8,6153846
216	-32,6153846
217	12,3846154
217	-9,6153846
217	-13,6153846
217	-11,6153846
218	-10,6153846
218	-5,6153846
218	-8,6153846
219	-4,6153846
219	-12,6153846
219	-10,6153846
219	-2,6153846
220	-12,6153846
220	-20,6153846
220	5,3846154
220	-9,6153846
221	10,3846154
221	-6,6153846
221	-23,6153846
221	-4,6153846
222	-20,6153846
222	-11,6153846
222	-6,6153846
223	-27,6153846
223	7,3846154
223	-13,6153846
223	-14,6153846
224	-27,6153846
224	-4,6153846
224	-33,6153846
224	-38,6153846
225	-5,6153846
225	-2,6153846
225	12,3846154
225	-17,6153846
226	-12,6153846
226	-11,6153846
226	-6,6153846
227	-32,6153846
227	-29,6153846
227	-9,6153846
227	-16,6153846
228	8,3846154
228	-7,6153846
228	-5,6153846
228	22,3846154
229	-13,6153846
229	12,3846154
229	-15,6153846
229	4,3846154
230	9,3846154
230	-26,6153846
230	-15,6153846
231	-11,6153846
231	-1,6153846
231	-22,6153846
231	-13,6153846
232	-16,6153846
232	-19,6153846
232	3,3846154
232	5,3846154
233	-0,6153846
233	-31,6153846
233	-22,6153846
233	-20,6153846
234	-22,6153846
234	-11,6153846
234	2,3846154
235	-14,6153846
235	1,3846154
235	-30,6153846
235	-33,6153846
236	0,3846154
236	-5,6153846
236	1,3846154
236	-26,6153846
237	-10,6153846
237	-32,6153846
237	-4,6153846
237	-5,6153846
238	-10,6153846
238	-11,6153846
238	6,3846154
239	1,3846154
239	-33,6153846
239	-21,6153846
239	-18,6153846
240	-8,6153846
240	-4,6153846
240	-10,6153846
240	-14,6153846
241	2,3846154
241	3,3846154
241	-9,6153846
241	9,3846154
242	-2,6153846
242	27,3846154
242	35,3846154
243	3,3846154
243	-21,6153846
243	13,3846154
243	-29,6153846
244	-15,6153846
244	-8,6153846
244	-2,6153846
244	-7,6153846
245	-21,6153846
245	-16,6153846
245	3,3846154
245	0,3846154
246	5,3846154
246	-34,6153846
246	-6,6153846
247	-8,6153846
247	5,3846154
247	-12,6153846
247	-4,6153846
248	2,3846154
248	-12,6153846
248	-36,6153846
248	13,3846154
249	-1,6153846
249	-0,6153846
249	-22,6153846
249	8,3846154
250	-3,6153846
250	-0,6153846
250	-4,6153846
251	-7,6153846
251	-11,6153846
251	4,3846154
251	-2,6153846
252	2,3846154
252	1,3846154
252	-11,6153846
252	-10,6153846
253	-10,6153846
253	4,3846154
253	20,3846154
253	12,3846154
254	-32,6153846
254	-21,6153846
254	-13,6153846
254	8,3846154
255	-5,6153846
255	9,3846154
255	-7,6153846
256	-15,6153846
256	-16,6153846
256	-21,6153846
256	0,3846154
257	-3,6153846
257	4,3846154
257	-12,6153846
257	1,3846154
258	2,3846154
258	-4,6153846
258	-10,6153846
258	9,3846154
259	-10,6153846
259	-6,6153846
259	-18,6153846
260	8,3846154
260	-7,6153846
260	-6,6153846
260	-1,6153846
261	-7,6153846
261	-8,6153846
261	-22,6153846
261	-29,6153846
262	-28,6153846
262	-28,6153846
262	8,3846154
262	-6,6153846
263	14,3846154
263	10,3846154
263	-2,6153846
264	-1,6153846
264	5,3846154
264	3,3846154
264	-7,6153846
265	11,3846154
265	9,3846154
265	14,3846154
265	19,3846154
266	5,3846154
266	-7,6153846
266	-10,6153846
266	-0,6153846
267	-17,6153846
267	-17,6153846
267	-28,6153846
268	-24,6153846
268	0,3846154
268	8,3846154
268	6,3846154
269	5,3846154
269	-5,6153846
269	-28,6153846
269	-8,6153846
270	-26,6153846
270	-16,6153846
270	0,3846154
270	-15,6153846
271	-8,6153846
271	23,3846154
271	8,3846154
271	2,3846154
272	-11,6153846
272	1,3846154
272	15,3846154
273	7,3846154
273	6,3846154
273	-10,6153846
273	-7,6153846
274	1,3846154
274	7,3846154
274	-15,6153846
274	-12,6153846
275	4,3846154
275	-8,6153846
275	-9,6153846
275	-24,6153846
276	-6,6153846
276	-2,6153846
276	-17,6153846
277	-11,6153846
277	-1,6153846
277	-32,6153846
277	7,3846154
278	3,3846154
278	-15,6153846
278	13,3846154
278	0,3846154
279	-9,6153846
279	-9,6153846
279	3,3846154
279	-0,6153846
280	-17,6153846
280	14,3846154
280	-20,6153846
280	-32,6153846
281	-4,6153846
281	-28,6153846
281	-10,6153846
282	11,3846154
282	4,3846154
282	4,3846154
282	15,3846154
283	-0,6153846
283	-17,6153846
283	-6,6153846
283	-20,6153846
284	-23,6153846
284	-4,6153846
284	-3,6153846
284	20,3846154
285	-12,6153846
285	-25,6153846
285	-18,6153846
286	-2,6153846
286	1,3846154
286	-40,6153846
286	5,3846154
287	6,3846154
287	-13,6153846
287	-16,6153846
287	-10,6153846
288	2,3846154
288	-21,6153846
288	-2,6153846
288	-28,6153846
289	-5,6153846
289	3,3846154
289	15,3846154
290	-7,6153846
290	17,3846154
290	3,3846154
290	-6,6153846
291	-19,6153846
291	-46,6153846
291	-3,6153846
291	22,3846154
292	-18,6153846
292	-4,6153846
292	-9,6153846
292	6,3846154
293	3,3846154
293	7,3846154
293	-2,6153846
293	0,3846154
294	-4,6153846
294	-24,6153846
294	3,3846154
295	17,3846154
295	0,3846154
295	42,3846154
295	2,3846154
296	-13,6153846
296	2,3846154
296	-5,6153846
296	-17,6153846
297	13,3846154
297	27,3846154
297	-15,6153846
297	8,3846154
298	17,3846154
298	-9,6153846
298	-8,6153846
299	0,3846154
299	-2,6153846
299	-4,6153846
299	5,3846154
300	14,3846154
300	18,3846154
300	-21,6153846
300	-2,6153846
301	-3,6153846
301	15,3846154
301	-48,6153846
301	-14,6153846
302	5,3846154
302	11,3846154
302	1,3846154
302	0,3846154
303	-0,6153846
303	0,3846154
303	1,3846154
304	11,3846154
304	-15,6153846
304	-8,6153846
304	12,3846154
305	-0,6153846
305	3,3846154
305	-10,6153846
305	-7,6153846
306	14,3846154
306	4,3846154
306	30,3846154
306	8,3846154
307	26,3846154
307	33,3846154
307	24,3846154
307	25,3846154
308	24,3846154
308	10,3846154
308	53,3846154
309	15,3846154
309	13,3846154
309	25,3846154
309	43,3846154
310	60,3846154
310	74,3846154
310	58,3846154
310	29,3846154
311	59,3846154
311	74,3846154
311	47,3846154
311	39,3846154
312	65,3846154
312	60,3846154
312	64,3846154
313	51,3846154
313	74,3846154
313	67,3846154
